Order ID,Order Date,Ship Date,Customer ID,TerritoryID
CA-2018-113726,24-11-18,01-12-18,SC-20680,6
US-2018-163881,24-11-18,30-11-18,SP-20860,6
US-2018-119298,25-11-18,28-11-18,EP-13915,6
CA-2018-165470,25-11-18,30-11-18,HJ-14875,7
CA-2018-132549,25-11-18,30-11-18,JK-15370,6
CA-2018-108196,25-11-18,02-12-18,CS-12505,7
CA-2018-169838,25-11-18,29-11-18,BB-11545,7
CA-2018-160535,25-11-18,30-11-18,BP-11050,6
CA-2018-113341,25-11-18,29-11-18,MH-17455,10
CA-2018-145135,26-11-18,28-11-18,CD-12790,7
CA-2018-107104,26-11-18,30-11-18,MS-17365,8
US-2018-126893,26-11-18,01-12-18,CT-11995,10
US-2018-158288,26-11-18,28-11-18,EH-13945,1
US-2018-158309,26-11-18,29-11-18,PA-19060,7
CA-2018-106915,26-11-18,02-12-18,GA-14515,7
CA-2018-130288,26-11-18,30-11-18,DK-13225,6
CA-2018-133711,26-11-18,29-11-18,MC-17425,6
CA-2018-129693,26-11-18,02-12-18,TC-20980,6
CA-2018-117583,27-11-18,30-11-18,CB-12025,1
CA-2018-152121,27-11-18,29-11-18,CC-12670,6
CA-2018-129686,27-11-18,29-11-18,GG-14650,1
CA-2018-162313,27-11-18,30-11-18,VB-21745,6
US-2018-114230,27-11-18,01-12-18,CM-12235,10
CA-2018-144911,27-11-18,30-11-18,RW-19630,6
CA-2018-159639,27-11-18,02-12-18,PC-18745,6
CA-2018-104276,27-11-18,03-12-18,HF-14995,6
CA-2018-105018,28-11-18,02-12-18,SK-19990,6
CA-2018-127243,28-11-18,04-12-18,DS-13180,10
CA-2018-163167,28-11-18,01-12-18,RF-19345,1
CA-2018-123617,28-11-18,03-12-18,AJ-10780,10
US-2018-131674,29-11-18,01-12-18,NC-18535,1
CA-2018-160241,29-11-18,04-12-18,DR-12940,10
US-2018-134761,30-11-18,30-11-18,DB-13210,6
CA-2018-156748,30-11-18,06-12-18,BS-11755,6
CA-2018-136434,01-12-18,07-12-18,RD-19480,1
CA-2018-130393,01-12-18,03-12-18,JM-15865,1
US-2018-155768,01-12-18,01-12-18,LB-16795,6
CA-2018-136483,01-12-18,06-12-18,AG-10390,6
CA-2018-157336,01-12-18,05-12-18,SJ-20500,6
CA-2018-127698,01-12-18,01-12-18,MV-18190,10
CA-2018-129903,01-12-18,04-12-18,GZ-14470,1
CA-2018-104689,01-12-18,05-12-18,FH-14365,6
CA-2018-142594,01-12-18,06-12-18,EJ-14155,7
US-2018-150035,01-12-18,05-12-18,CL-11890,7
CA-2018-143805,01-12-18,03-12-18,JD-15895,1
CA-2018-113621,01-12-18,05-12-18,JE-15745,6
CA-2018-143154,02-12-18,08-12-18,AS-10225,6
US-2018-155103,02-12-18,07-12-18,JF-15190,6
US-2018-108455,02-12-18,08-12-18,MK-18160,6
CA-2018-105354,02-12-18,06-12-18,PW-19030,6
CA-2018-163804,02-12-18,08-12-18,DB-13270,1
US-2018-113985,02-12-18,07-12-18,KD-16495,1
CA-2018-164770,02-12-18,04-12-18,MY-18295,6
US-2018-150861,03-12-18,06-12-18,EG-13900,6
CA-2018-122063,03-12-18,07-12-18,MM-17920,10
CA-2018-149762,03-12-18,07-12-18,RD-19720,6
US-2018-161683,03-12-18,08-12-18,CJ-12010,10
CA-2018-161025,03-12-18,09-12-18,GM-14440,6
CA-2018-153598,03-12-18,06-12-18,NM-18520,6
CA-2018-126004,04-12-18,05-12-18,BM-11140,6
CA-2018-112060,04-12-18,09-12-18,KT-16465,6
CA-2018-139885,04-12-18,08-12-18,EB-13840,1
CA-2018-105277,04-12-18,08-12-18,LM-17065,6
CA-2018-163636,05-12-18,09-12-18,MP-18175,1
CA-2018-145009,05-12-18,08-12-18,RF-19345,1
CA-2018-146374,05-12-18,10-12-18,HE-14800,7
CA-2018-109722,05-12-18,07-12-18,TP-21130,6
CA-2018-161389,05-12-18,10-12-18,IM-15070,6
CA-2018-140564,05-12-18,10-12-18,TC-21475,7
CA-2018-114489,05-12-18,09-12-18,JE-16165,6
CA-2018-124772,05-12-18,06-12-18,JG-15160,10
CA-2018-108434,05-12-18,07-12-18,JG-15160,6
CA-2018-143749,05-12-18,07-12-18,AG-10300,10
US-2018-103674,06-12-18,10-12-18,AP-10720,7
US-2018-114776,06-12-18,07-12-18,GG-14650,6
US-2018-169040,06-12-18,12-12-18,GT-14710,6
CA-2018-162390,06-12-18,12-12-18,DP-13105,6
CA-2018-113733,08-12-18,12-12-18,LH-16900,6
CA-2018-115224,08-12-18,11-12-18,DB-13615,1
CA-2018-158302,08-12-18,12-12-18,JB-16045,6
CA-2018-134425,08-12-18,12-12-18,QJ-19255,6
CA-2018-124562,08-12-18,12-12-18,JP-16135,10
CA-2018-160108,08-12-18,12-12-18,AG-10900,6
CA-2018-131289,08-12-18,14-12-18,SP-20620,6
CA-2018-117590,08-12-18,10-12-18,GH-14485,6
CA-2018-128923,09-12-18,13-12-18,GB-14530,1
US-2018-161844,09-12-18,14-12-18,DK-12835,6
CA-2018-159989,09-12-18,13-12-18,EB-13870,10
CA-2018-141082,09-12-18,13-12-18,FM-14380,6
CA-2018-133340,09-12-18,13-12-18,LH-17155,6
CA-2018-149503,09-12-18,12-12-18,SP-20650,1
CA-2018-137330,09-12-18,13-12-18,KB-16585,6
US-2018-131114,09-12-18,13-12-18,RW-19630,1
CA-2018-102092,09-12-18,11-12-18,PM-18940,6
CA-2018-147123,10-12-18,12-12-18,SJ-20125,10
CA-2018-154739,10-12-18,15-12-18,LH-17155,1
CA-2018-146941,10-12-18,13-12-18,DL-13315,1
CA-2018-127194,10-12-18,16-12-18,BW-11110,6
US-2018-143448,10-12-18,10-12-18,MH-17455,6
CA-2018-128412,10-12-18,17-12-18,AP-10915,6
CA-2018-144309,10-12-18,16-12-18,CM-12235,1
CA-2018-100587,10-12-18,14-12-18,SL-20155,1
CA-2018-165330,11-12-18,11-12-18,WB-21850,7
US-2018-148803,11-12-18,11-12-18,LR-16915,6
US-2018-151260,11-12-18,14-12-18,SC-20695,6
US-2018-135720,11-12-18,13-12-18,FM-14380,6
CA-2018-160745,11-12-18,16-12-18,AR-10825,1
CA-2018-143609,11-12-18,13-12-18,DB-13270,1
CA-2018-105816,11-12-18,17-12-18,JM-15265,6
US-2018-132857,11-12-18,17-12-18,CA-12775,6
CA-2018-162187,11-12-18,11-12-18,NS-18640,1
CA-2018-136686,12-12-18,16-12-18,RF-19840,6
CA-2018-139395,12-12-18,18-12-18,MG-17650,7
US-2018-108777,12-12-18,12-12-18,JM-15655,1
CA-2018-169824,12-12-18,17-12-18,NS-18640,1
US-2018-169369,12-12-18,18-12-18,EC-14050,7
CA-2018-142958,13-12-18,20-12-18,RW-19630,6
CA-2018-102792,13-12-18,19-12-18,JC-15340,10
CA-2018-100153,13-12-18,17-12-18,KH-16630,6
CA-2018-129126,14-12-18,19-12-18,PK-19075,1
CA-2018-146325,14-12-18,17-12-18,DS-13180,6
CA-2018-146143,14-12-18,19-12-18,MC-17845,7
US-2018-116442,15-12-18,22-12-18,BP-11230,1
CA-2018-100307,15-12-18,19-12-18,TC-21475,6
CA-2018-113600,15-12-18,17-12-18,SH-20395,1
US-2018-127334,15-12-18,21-12-18,MP-18175,7
CA-2018-142335,15-12-18,19-12-18,MP-17965,6
US-2018-104794,16-12-18,19-12-18,KD-16495,6
CA-2018-155446,16-12-18,23-12-18,TN-21040,1
US-2018-100419,16-12-18,20-12-18,CC-12670,6
CA-2018-118332,16-12-18,23-12-18,PK-19075,6
CA-2018-130442,16-12-18,19-12-18,SF-20065,6
CA-2018-131639,17-12-18,23-12-18,NS-18640,10
CA-2018-147109,17-12-18,21-12-18,AH-10075,6
CA-2018-117121,17-12-18,21-12-18,AB-10105,10
CA-2018-155383,17-12-18,22-12-18,SC-20680,1
CA-2018-155530,17-12-18,21-12-18,CM-12160,6
CA-2018-145919,18-12-18,23-12-18,HG-14965,1
CA-2018-139934,18-12-18,20-12-18,AY-10555,7
CA-2018-145261,18-12-18,21-12-18,AH-10120,6
CA-2018-133795,18-12-18,24-12-18,JE-15475,10
CA-2018-147067,18-12-18,22-12-18,JD-16150,1
CA-2018-112697,18-12-18,20-12-18,AH-10195,6
CA-2018-150945,18-12-18,20-12-18,JK-16120,6
CA-2018-138597,18-12-18,21-12-18,PN-18775,1
CA-2018-101546,18-12-18,24-12-18,GK-14620,6
CA-2018-118129,19-12-18,21-12-18,CL-12565,6
CA-2018-141523,19-12-18,24-12-18,MH-17440,1
CA-2018-134936,19-12-18,25-12-18,ES-14080,10
CA-2018-108364,19-12-18,24-12-18,BP-11050,10
CA-2018-168536,20-12-18,24-12-18,SC-20800,6
CA-2018-151155,20-12-18,24-12-18,AB-10255,10
US-2018-157840,20-12-18,23-12-18,MC-17575,7
CA-2018-103359,22-12-18,26-12-18,LC-16885,7
CA-2018-149916,22-12-18,24-12-18,ED-13885,10
CA-2018-167507,22-12-18,28-12-18,SA-20830,6
CA-2018-114860,22-12-18,28-12-18,DN-13690,1
CA-2018-136049,23-12-18,28-12-18,NM-18520,6
CA-2018-137043,23-12-18,25-12-18,LC-17140,6
CA-2018-115574,23-12-18,24-12-18,BP-11185,6
CA-2018-135776,23-12-18,30-12-18,EH-13765,1
CA-2018-157791,23-12-18,28-12-18,CA-11965,6
CA-2018-114867,23-12-18,28-12-18,FM-14290,6
CA-2018-157868,23-12-18,29-12-18,MC-17590,6
CA-2018-132829,23-12-18,26-12-18,LA-16780,6
CA-2018-123526,24-12-18,25-12-18,BV-11245,10
CA-2018-140438,24-12-18,27-12-18,PW-19030,10
CA-2018-157259,24-12-18,28-12-18,JM-15535,1
US-2018-168620,24-12-18,28-12-18,RB-19795,1
CA-2018-101651,24-12-18,30-12-18,SC-20305,6
CA-2018-169670,25-12-18,31-12-18,JE-15715,6
CA-2018-105081,25-12-18,30-12-18,JE-15715,6
CA-2018-111941,25-12-18,28-12-18,BD-11620,7
CA-2018-110975,25-12-18,30-12-18,DB-12970,10
US-2018-116729,25-12-18,28-12-18,GK-14620,1
CA-2018-109827,25-12-18,01-01-19,LW-16825,10
CA-2018-148684,25-12-18,29-12-18,TS-21655,10
CA-2018-101168,25-12-18,01-01-19,SS-20140,10
CA-2018-151512,26-12-18,02-01-19,SH-19975,10
CA-2018-123015,26-12-18,30-12-18,AJ-10795,6
CA-2018-114538,26-12-18,27-12-18,RC-19825,6
CA-2018-147536,26-12-18,31-12-18,AR-10510,7
CA-2018-129868,26-12-18,31-12-18,MC-18130,7
US-2018-153129,26-12-18,30-12-18,FP-14320,6
CA-2018-155166,26-12-18,02-01-19,BB-11545,6
CA-2018-102596,27-12-18,30-12-18,RD-19810,7
CA-2018-162726,27-12-18,02-01-19,MT-17815,6
CA-2018-111605,27-12-18,02-01-19,JW-15955,6
US-2018-162852,27-12-18,31-12-18,BG-11695,10
CA-2018-138667,27-12-18,30-12-18,MW-18220,6
US-2018-131058,27-12-18,31-12-18,EM-14140,1
CA-2018-157742,29-12-18,31-12-18,KL-16645,7
CA-2018-122017,29-12-18,02-01-19,CD-11920,6
CA-2018-124051,29-12-18,30-12-18,KA-16525,7
CA-2018-156300,29-12-18,02-01-19,TB-21595,7
CA-2018-139689,29-12-18,03-01-19,MP-17965,6
US-2018-135209,29-12-18,31-12-18,MH-17290,10
US-2018-163258,29-12-18,02-01-19,PF-19225,6
CA-2018-112578,29-12-18,02-01-19,FO-14305,1
CA-2018-160486,30-12-18,04-01-19,EH-14185,1
CA-2018-163951,30-12-18,02-01-19,CJ-11875,10
CA-2018-117660,30-12-18,04-01-19,BM-11785,10
CA-2018-105746,30-12-18,01-01-19,BD-11605,1
CA-2018-117226,30-12-18,01-01-19,KD-16495,6
US-2018-111528,30-12-18,30-12-18,JP-16135,7
CA-2018-156139,31-12-18,06-01-19,BP-11155,6
CA-2018-160395,31-12-18,06-01-19,KL-16555,6
US-2018-165953,31-12-18,06-01-19,EP-13915,7
CA-2018-100202,31-12-18,05-01-19,BD-11620,10
US-2018-105830,31-12-18,02-01-19,DB-13660,7
CA-2019-151750,01-01-19,05-01-19,JM-15250,1
CA-2019-107503,01-01-19,06-01-19,GA-14725,6
CA-2019-144463,01-01-19,05-01-19,SC-20725,7
CA-2019-154466,01-01-19,02-01-19,DP-13390,6
CA-2019-147207,02-01-19,04-01-19,TS-21655,6
CA-2019-113481,02-01-19,04-01-19,AS-10045,6
CA-2019-118668,02-01-19,04-01-19,FW-14395,6
US-2019-114034,03-01-19,08-01-19,DL-13315,7
CA-2019-111738,03-01-19,07-01-19,CM-12385,6
CA-2019-150931,06-01-19,13-01-19,DP-13390,1
US-2019-168690,07-01-19,13-01-19,TS-21085,7
CA-2019-159366,07-01-19,10-01-19,BW-11110,6
US-2019-123862,07-01-19,09-01-19,JF-15190,10
CA-2019-115154,08-01-19,11-01-19,RS-19420,10
CA-2019-154760,09-01-19,13-01-19,BP-11290,6
CA-2019-108000,12-01-19,16-01-19,LS-16945,6
US-2019-148551,12-01-19,16-01-19,DB-13120,10
US-2019-158512,12-01-19,17-01-19,DA-13450,6
US-2019-167402,13-01-19,18-01-19,CP-12085,6
CA-2019-138779,14-01-19,15-01-19,RB-19570,6
CA-2019-113278,14-01-19,20-01-19,HR-14770,1
CA-2019-127306,14-01-19,18-01-19,BH-11710,1
US-2019-106131,14-01-19,16-01-19,TP-21565,6
CA-2019-149076,14-01-19,19-01-19,SO-20335,6
CA-2019-152961,15-01-19,19-01-19,SC-20095,6
CA-2019-167752,15-01-19,18-01-19,RW-19690,6
US-2019-104661,15-01-19,18-01-19,TB-21250,1
CA-2019-160934,15-01-19,19-01-19,TT-21460,6
CA-2019-125913,16-01-19,16-01-19,JO-15145,7
CA-2019-138289,16-01-19,18-01-19,AR-10540,6
US-2019-127292,19-01-19,23-01-19,RM-19375,9
CA-2019-153045,19-01-19,24-01-19,NS-18505,1
CA-2019-154718,19-01-19,23-01-19,DL-12865,6
US-2019-120649,20-01-19,26-01-19,JF-15490,6
CA-2019-157252,20-01-19,23-01-19,CV-12805,6
CA-2019-144589,20-01-19,25-01-19,TM-21010,6
CA-2019-161809,20-01-19,26-01-19,TH-21100,6
CA-2019-152079,20-01-19,21-01-19,ML-17410,10
CA-2019-131954,21-01-19,25-01-19,DS-13030,6
CA-2019-127026,21-01-19,27-01-19,MH-18115,6
CA-2019-160423,21-01-19,26-01-19,PS-19045,1
CA-2019-141782,21-01-19,25-01-19,BE-11410,7
CA-2019-127432,22-01-19,27-01-19,AD-10180,6
CA-2019-152499,22-01-19,25-01-19,EH-13765,6
CA-2019-161893,23-01-19,27-01-19,HP-14815,8
CA-2019-145142,23-01-19,25-01-19,MC-17605,6
CA-2019-139080,23-01-19,28-01-19,CS-12250,7
CA-2019-119669,24-01-19,30-01-19,TP-21130,6
CA-2019-104619,24-01-19,29-01-19,KD-16495,8
US-2019-105935,26-01-19,31-01-19,BD-11500,7
CA-2019-164098,26-01-19,27-01-19,CG-12520,1
CA-2019-134649,26-01-19,31-01-19,CA-11965,10
CA-2019-150469,26-01-19,30-01-19,CJ-12010,10
US-2019-104437,27-01-19,31-01-19,TG-21310,6
CA-2019-117870,27-01-19,30-01-19,JH-15820,6
CA-2019-115994,28-01-19,31-01-19,BT-11305,6
US-2019-147984,28-01-19,01-02-19,GB-14575,10
US-2019-166037,28-01-19,01-02-19,CL-12700,6
CA-2019-160927,29-01-19,31-01-19,TM-21010,1
US-2019-127341,29-01-19,02-02-19,CK-12595,6
CA-2019-131653,29-01-19,05-02-19,RD-19585,7
CA-2019-139304,29-01-19,02-02-19,VG-21790,6
CA-2019-145338,29-01-19,01-02-19,BD-11770,6
CA-2019-104220,30-01-19,05-02-19,BV-11245,6
CA-2019-121790,30-01-19,06-02-19,LP-17095,6
CA-2019-157273,30-01-19,02-02-19,SZ-20035,6
CA-2019-148999,30-01-19,04-02-19,EB-13870,10
CA-2019-112725,30-01-19,06-02-19,EH-14125,6
CA-2019-164329,30-01-19,30-01-19,MM-17920,10
US-2019-164147,02-02-19,05-02-19,DW-13585,6
CA-2019-128076,02-02-19,07-02-19,BO-11350,1
CA-2019-161333,02-02-19,07-02-19,JL-15835,6
CA-2019-126354,03-02-19,08-02-19,SC-20380,10
CA-2019-127474,03-02-19,07-02-19,RD-19810,6
CA-2019-167703,03-02-19,08-02-19,MC-17575,1
CA-2019-169474,04-02-19,09-02-19,JF-15355,1
CA-2019-131282,05-02-19,08-02-19,CB-12025,6
CA-2019-107517,05-02-19,09-02-19,FC-14335,10
US-2019-101840,06-02-19,12-02-19,SP-20545,7
CA-2019-154102,06-02-19,13-02-19,SN-20560,10
CA-2019-115105,06-02-19,11-02-19,BD-11770,1
CA-2019-122994,06-02-19,09-02-19,MV-17485,10
CA-2019-150602,09-02-19,14-02-19,ML-17395,6
CA-2019-145807,09-02-19,13-02-19,SB-20170,6
CA-2019-118773,09-02-19,14-02-19,TP-21415,1
CA-2019-124086,10-02-19,14-02-19,MP-18175,1
CA-2019-123659,10-02-19,13-02-19,MN-17935,6
CA-2019-138156,11-02-19,14-02-19,MM-17260,6
US-2019-118535,11-02-19,15-02-19,DJ-13510,6
CA-2019-131828,11-02-19,13-02-19,CS-11845,6
CA-2019-116204,11-02-19,14-02-19,VW-21775,1
CA-2019-104906,13-02-19,17-02-19,JP-15460,6
CA-2019-104801,13-02-19,19-02-19,FH-14350,7
CA-2019-154809,13-02-19,17-02-19,MH-17455,8
CA-2019-151176,13-02-19,20-02-19,SV-20785,6
CA-2019-118521,16-02-19,20-02-19,LF-17185,6
CA-2019-120019,16-02-19,21-02-19,NG-18355,7
CA-2019-163265,16-02-19,21-02-19,JS-16030,1
CA-2019-109085,17-02-19,20-02-19,CK-12325,10
US-2019-163195,17-02-19,21-02-19,LL-16840,1
CA-2019-154039,17-02-19,22-02-19,JK-16120,6
CA-2019-159149,17-02-19,19-02-19,CR-12820,1
CA-2019-132647,17-02-19,23-02-19,GH-14410,7
CA-2019-164707,18-02-19,21-02-19,CV-12805,6
CA-2019-134838,19-02-19,20-02-19,ED-13885,6
CA-2019-166415,19-02-19,23-02-19,ME-17725,10
CA-2019-122693,19-02-19,21-02-19,NH-18610,6
CA-2019-150525,20-02-19,25-02-19,JP-16135,6
CA-2019-105809,20-02-19,23-02-19,HW-14935,6
CA-2019-105445,20-02-19,25-02-19,BP-11095,1
CA-2019-135937,20-02-19,27-02-19,KM-16375,7
CA-2019-124940,21-02-19,26-02-19,DK-13090,10
CA-2019-104647,23-02-19,01-03-19,CK-12595,6
CA-2019-136007,23-02-19,02-03-19,AC-10615,10
CA-2019-127397,24-02-19,28-02-19,ES-14080,6
CA-2019-111374,24-02-19,28-02-19,CB-12415,7
CA-2019-125878,25-02-19,02-03-19,MH-18025,6
US-2019-134642,25-02-19,01-03-19,SW-20245,1
CA-2019-121706,26-02-19,02-03-19,BM-11140,6
CA-2019-121258,26-02-19,03-03-19,DB-13060,7
CA-2019-117212,26-02-19,28-02-19,BT-11530,6
CA-2019-101959,28-02-19,06-03-19,DB-13660,9
CA-2019-146024,02-03-19,08-03-19,SC-20770,1
CA-2019-152261,02-03-19,06-03-19,JA-15970,6
CA-2019-104885,02-03-19,08-03-19,DB-13555,1
CA-2019-124114,02-03-19,02-03-19,RS-19765,1
CA-2019-155712,02-03-19,08-03-19,KD-16615,6
CA-2019-163902,02-03-19,08-03-19,MY-17380,1
CA-2019-123085,03-03-19,08-03-19,EJ-13720,6
CA-2019-121804,03-03-19,08-03-19,LP-17095,1
CA-2019-127621,03-03-19,07-03-19,RE-19450,1
CA-2019-111815,03-03-19,10-03-19,EP-13915,6
CA-2019-117513,03-03-19,08-03-19,BT-11395,10
CA-2019-110478,04-03-19,09-03-19,SP-20860,6
CA-2019-142174,04-03-19,09-03-19,DP-13000,6
US-2019-119816,04-03-19,06-03-19,TT-21460,1
CA-2019-168123,05-03-19,05-03-19,JD-16060,10
CA-2019-147753,05-03-19,05-03-19,PK-19075,1
CA-2019-161046,05-03-19,05-03-19,CB-12535,6
US-2019-119039,06-03-19,10-03-19,BF-11170,10
CA-2019-148642,06-03-19,12-03-19,DW-13540,10
CA-2019-125101,06-03-19,10-03-19,SH-19975,6
CA-2019-168193,06-03-19,11-03-19,RM-19750,6
CA-2019-167640,06-03-19,10-03-19,FC-14245,10
CA-2019-136672,07-03-19,12-03-19,MG-17890,6
CA-2019-110884,07-03-19,12-03-19,SH-20395,1
CA-2019-104080,08-03-19,15-03-19,AH-10210,1
CA-2019-155698,08-03-19,11-03-19,VB-21745,1
CA-2019-147354,09-03-19,13-03-19,KB-16315,6
CA-2019-102834,09-03-19,13-03-19,LW-16990,6
CA-2019-130967,10-03-19,16-03-19,EB-13870,6
CA-2019-144638,10-03-19,14-03-19,MH-18115,1
CA-2019-132290,10-03-19,14-03-19,MD-17350,10
CA-2019-155824,10-03-19,15-03-19,KS-16300,1
CA-2019-140494,10-03-19,15-03-19,CM-11815,6
US-2019-141558,11-03-19,16-03-19,MH-17290,6
US-2019-133081,11-03-19,15-03-19,PV-18985,1
CA-2019-147291,11-03-19,17-03-19,MJ-17740,6
CA-2019-116288,12-03-19,17-03-19,BS-11380,7
CA-2019-159352,12-03-19,17-03-19,KB-16585,6
CA-2019-152786,12-03-19,17-03-19,GA-14725,6
CA-2019-107713,13-03-19,17-03-19,JB-16000,6
CA-2019-157966,13-03-19,13-03-19,SU-20665,1
CA-2019-153843,13-03-19,15-03-19,SC-20380,6
US-2019-146906,13-03-19,17-03-19,MT-17815,1
CA-2019-106859,13-03-19,18-03-19,BF-11215,1
CA-2019-166296,13-03-19,19-03-19,KF-16285,7
CA-2019-105851,13-03-19,20-03-19,SE-20110,1
CA-2019-162474,13-03-19,16-03-19,FH-14275,9
CA-2019-114370,14-03-19,17-03-19,BN-11470,6
CA-2019-129294,16-03-19,21-03-19,KD-16615,6
US-2019-101539,16-03-19,18-03-19,VM-21685,6
CA-2019-161172,16-03-19,16-03-19,SP-20920,6
CA-2019-152135,16-03-19,18-03-19,MG-17650,1
CA-2019-140949,17-03-19,22-03-19,DB-13405,6
US-2019-129224,17-03-19,23-03-19,AS-10630,6
CA-2019-129567,17-03-19,21-03-19,CL-12565,6
CA-2019-142867,17-03-19,21-03-19,PO-19180,7
US-2019-119438,18-03-19,23-03-19,CD-11980,1
CA-2019-148145,18-03-19,23-03-19,SW-20275,10
CA-2019-143084,18-03-19,22-03-19,BP-11050,10
CA-2019-160087,18-03-19,22-03-19,EN-13780,10
CA-2019-162075,18-03-19,24-03-19,TT-21220,6
CA-2019-122007,18-03-19,20-03-19,JK-15325,1
US-2019-104955,19-03-19,24-03-19,CG-12040,6
CA-2019-140515,19-03-19,24-03-19,GZ-14545,6
CA-2019-105410,19-03-19,22-03-19,ND-18370,1
CA-2019-166499,19-03-19,20-03-19,VG-21805,7
CA-2019-124436,19-03-19,22-03-19,SA-20830,1
CA-2019-122763,20-03-19,20-03-19,HG-14845,8
CA-2019-154214,20-03-19,25-03-19,TB-21595,6
CA-2019-165491,20-03-19,24-03-19,HW-14935,6
US-2019-143770,20-03-19,24-03-19,RD-19720,1
CA-2019-117156,21-03-19,23-03-19,TB-21055,6
CA-2019-169285,21-03-19,25-03-19,RW-19690,6
CA-2019-111591,21-03-19,25-03-19,PS-18970,1
CA-2019-156272,21-03-19,27-03-19,PW-19030,7
CA-2019-108539,21-03-19,23-03-19,SC-20725,7
CA-2019-119452,21-03-19,27-03-19,CL-12565,6
CA-2019-136511,23-03-19,25-03-19,MZ-17515,10
CA-2019-135650,23-03-19,27-03-19,AC-10660,10
CA-2019-140151,23-03-19,25-03-19,RB-19360,1
CA-2019-155985,23-03-19,25-03-19,BE-11335,6
CA-2019-120719,23-03-19,26-03-19,SJ-20125,6
US-2019-140074,23-03-19,29-03-19,EC-14050,10
CA-2019-167101,24-03-19,28-03-19,BM-11650,1
CA-2019-166184,24-03-19,27-03-19,HR-14830,10
CA-2019-122308,24-03-19,28-03-19,MV-17485,8
CA-2019-101637,24-03-19,25-03-19,AC-10615,6
CA-2019-155880,25-03-19,31-03-19,JD-16150,6
CA-2019-101077,25-03-19,30-03-19,DB-13660,6
CA-2019-112039,25-03-19,29-03-19,JC-15775,10
US-2019-117534,25-03-19,26-03-19,CV-12295,6
CA-2019-143651,25-03-19,30-03-19,FM-14215,1
CA-2019-105193,25-03-19,31-03-19,JL-15835,6
CA-2019-147144,26-03-19,28-03-19,MZ-17335,6
US-2019-141677,26-03-19,30-03-19,HK-14890,6
US-2019-121251,26-03-19,27-03-19,GM-14440,6
CA-2019-113208,26-03-19,02-04-19,ML-18040,6
CA-2019-162033,26-03-19,02-04-19,EM-14200,7
CA-2019-113705,27-03-19,29-03-19,LC-16870,7
CA-2019-124716,27-03-19,31-03-19,BD-11560,6
CA-2019-139416,27-03-19,29-03-19,AG-10270,7
CA-2019-144491,27-03-19,01-04-19,CJ-12010,1
US-2019-147886,28-03-19,31-03-19,DH-13075,6
US-2019-166611,28-03-19,02-04-19,CK-12760,6
CA-2019-126550,29-03-19,02-04-19,RD-19720,6
US-2019-120147,30-03-19,30-03-19,TB-21400,6
CA-2019-113474,30-03-19,31-03-19,TM-21490,1
US-2019-154851,30-03-19,03-04-19,BP-11155,10
CA-2019-126634,30-03-19,01-04-19,AB-10165,10
CA-2019-129910,30-03-19,03-04-19,ME-17320,6
US-2019-160143,31-03-19,07-04-19,HG-14965,1
CA-2019-102771,31-03-19,05-04-19,DO-13435,7
CA-2019-144680,31-03-19,02-04-19,SC-20260,6
CA-2019-133263,31-03-19,02-04-19,JE-15610,1
US-2019-159205,31-03-19,02-04-19,DB-12910,10
CA-2019-114524,31-03-19,05-04-19,EG-13900,6
CA-2019-100524,31-03-19,02-04-19,CM-12115,1
CA-2019-154907,31-03-19,04-04-19,DS-13180,6
CA-2019-145877,01-04-19,04-04-19,AS-10090,6
CA-2019-147942,01-04-19,05-04-19,MS-17365,7
CA-2019-134495,01-04-19,04-04-19,BF-11020,10
CA-2019-129028,01-04-19,03-04-19,GB-14530,1
CA-2019-118360,01-04-19,07-04-19,JC-15775,6
CA-2019-149881,01-04-19,03-04-19,NC-18535,10
US-2019-123281,02-04-19,07-04-19,JF-15190,6
CA-2019-145275,02-04-19,06-04-19,AH-10465,6
CA-2019-106355,02-04-19,05-04-19,AT-10435,6
CA-2019-121419,02-04-19,04-04-19,TC-21475,1
CA-2019-131156,03-04-19,07-04-19,KH-16360,6
CA-2019-127264,03-04-19,05-04-19,SA-20830,10
CA-2019-144848,04-04-19,05-04-19,DS-13030,7
CA-2019-140536,04-04-19,05-04-19,TA-21385,6
CA-2019-109211,04-04-19,10-04-19,PS-19045,6
CA-2019-157903,04-04-19,08-04-19,AM-10705,1
CA-2019-107265,06-04-19,12-04-19,ML-17755,6
CA-2019-161592,06-04-19,10-04-19,CS-12175,1
CA-2019-165904,07-04-19,11-04-19,HR-14770,8
US-2019-100930,07-04-19,12-04-19,CS-12400,1
CA-2019-112333,08-04-19,14-04-19,KF-16285,7
CA-2019-157854,08-04-19,15-04-19,DM-13345,10
US-2019-136721,08-04-19,12-04-19,NH-18610,6
CA-2019-150987,08-04-19,12-04-19,AH-10120,7
CA-2019-122154,09-04-19,11-04-19,SA-20830,6
CA-2019-112900,09-04-19,12-04-19,KL-16645,6
CA-2019-135279,09-04-19,11-04-19,BS-11800,6
CA-2019-169404,09-04-19,14-04-19,NC-18625,6
CA-2019-150623,10-04-19,14-04-19,DB-13360,1
CA-2019-161984,10-04-19,15-04-19,SJ-20125,1
CA-2019-115070,10-04-19,14-04-19,MG-18205,6
CA-2019-125115,10-04-19,10-04-19,RD-19930,6
CA-2019-135069,10-04-19,14-04-19,BS-11755,6
